x,y
-0.5281717522634557,1.9878069847982895
-1.0729686221561705,2.34009865223627
0.8654076293246785,0.9854355114280584
-2.3015386968802827,3.0492646660494582
1.74481176421648,0.6310012214013345
-0.7612069008951028,1.9946485072197249
0.31903909605709857,1.402549299844827
-0.2493703754774101,1.7801607449052106
1.462107937044974,0.5925797237026225
-2.060140709497654,2.9161655949242777
-0.3224172040135075,1.9062022208481328
-0.38405435466841564,1.7733414842386872
1.1337694423354374,0.9658092335804793
-1.0998912673140309,2.1659825596365665
-0.17242820755043575,1.725959874599802
-0.8778584179213718,1.9998036456330197
0.04221374671559283,1.7106626041893442
0.5828152137158222,1.3086944724934308
-1.1006191772129212,2.295194508721937
1.1447237098396141,0.8465371303946339
0.9015907205927955,1.2001670508690838
0.5024943389018682,1.5136514039426427
0.9008559492644118,0.8874427724812357
-0.6837278591743331,2.1662366697496576
-0.12289022551864817,1.8622893226140695
-0.9357694342590688,2.2306094864263772
-0.2678880796260159,1.6683008112813404
0.530355466738186,1.3862315371261793
-0.691660751725309,2.0293812343934166
-0.39675352685597737,1.8066698155763474
-0.6871727001195994,1.9217218566799503
-0.8452056414987196,2.196459085300931
-0.671246130836819,2.114265175932398
-0.01266459891890136,1.5697399403102064
-1.1173103486352778,2.359924769185812
0.23441569781709215,1.3665059181010633
1.6598021771098705,0.6891368396130546
0.7420441605773356,1.1750518190608847
-0.19183555236161492,1.7230450159958297
-0.8876289640848363,2.1571834881307983
-0.7471582937508376,2.1683128575777504
1.6924546010277466,0.6640165706594391
0.05080775477602897,1.6462099262511167
-0.6369956465693534,2.027801656918959
0.19091548466746602,1.515333704244077
2.100255136478842,0.401338839820648
0.12015895248162915,1.574086809743004
0.6172031097074192,1.3150225434614053
0.3001703199558275,1.4097025678910629
-0.35224984649351865,1.5963526900521923
-1.1425181980221402,2.4271706592011544
-0.3493427224128775,2.0567559793587233
-0.2088942333747781,1.7962741950616359
0.5866231911821976,1.2554593407333081
0.8389834138745049,1.0974474048898744
0.9311020813035573,1.0428322748853756
0.2855873252542588,1.4513764266117792
0.8851411642707281,0.9706527065602398
-0.7543979409966528,2.0341436967203324
1.2528681552332879,0.7581925514763133
0.5129298204180088,1.3354371724089205
-0.29809283510271567,1.7770414521633762
0.48851814653749703,1.3750123867322765
-0.07557171302105573,1.6531065278201453
1.131629387451427,1.0306973467970493
1.5198168164221988,0.7159410687772666
2.1855754065331614,0.5063755640976828
-1.3964963354881377,2.2890248612478277
-1.4441138054295894,2.443099577349919
-0.5044658629464512,2.0231042799531243
0.16003706944783047,1.7792742306874088
0.8761689211162249,1.0634799289579782
0.31563494724160523,1.4356205596339255
-2.022201215824003,2.8388085028831953
-0.3062040126283718,1.944813343532796
0.8279746426072462,1.0890957793610279
0.2300947353643834,1.5515904175447737
0.7620111803120247,1.1261999769444295
-0.22232814261035927,1.633100155315438
-0.20075806892999745,1.7785151719695147
0.1865613909882843,1.560533717530212
0.4100516472082563,1.5028162268090393
0.19829972012676975,1.4919895354089436
0.11900864580745882,1.4898048549394824
-0.6706622862890306,2.090903428355682
0.3775637863209194,1.417442005043186
0.12182127099143693,1.5778869275274903
1.1294839079119197,0.926065068508846
1.198917879901507,1.006933518193121
0.18515641748394385,1.5480240093765405
-0.3752849500901142,2.0443942096613155
-0.6387304074542224,2.126198456872739
0.4234943540641129,1.4311749560299458
0.07734006834855942,1.4142882467572497
-0.3438536755710756,1.8949319830805624
0.04359685683424694,1.639702927244613
-0.6200008439481293,2.084730023697325
0.6980320340722189,1.3017639993570798
-0.4471285647859982,1.8577913117183367
1.2245077048054989,0.9576454835295852
